ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,drop_ps,err_ps
1762802735.6499405,2,2,34913,34974,2995886,3001334,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802735.6499405,2,3,34894,34928,2994188,2996934,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802735.6499405,1,1,286,69371,24992,5953572,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802735.6499405,1,2,34974,34913,3001334,2995886,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802735.6499405,1,3,34861,34969,2991210,3000632,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802736.649949,3,1,37533,37418,3220306,3210286,1,0,0,0,1757376.916312936,1752592.9573739849,1.757376916312936,1.752592957373985,0.0,0.0
1762802736.649949,3,2,37493,37456,3216772,3213718,1,0,0,0,1758688.9050520463,1756224.9262005466,1.7586889050520462,1.7562249262005465,0.0,0.0
1762802736.649949,2,1,308,74459,26916,6389552,0,0,0,0,8319.928589480109,3497361.9819013244,0.00831992858948011,3.4973619819013244,0.0,0.0
1762802736.649949,2,2,37475,37528,3215422,3220210,1,0,0,0,1756272.9257885627,1750992.9711067772,1.7562729257885628,1.750992971106777,0.0,0.0
1762802736.649949,2,3,37456,37493,3213718,3216772,0,0,0,0,1756224.9262005466,1758688.9050520463,1.7562249262005465,1.7586889050520462,0.0,0.0
1762802736.649949,1,1,297,74473,25962,6390860,0,0,0,0,7759.93339595741,3498273.9740736326,0.007759933395957409,3.4982739740736326,0.0,0.0
1762802736.649949,1,2,37528,37475,3220210,3215422,0,0,0,0,1750992.9711067772,1756272.9257885627,1.750992971106777,1.7562729257885628,0.0,0.0
1762802736.649949,1,3,37418,37533,3210286,3220306,0,0,0,0,1752592.9573739849,1757376.916312936,1.752592957373985,1.757376916312936,0.0,0.0
1762802737.6499927,3,1,37533,37418,3220306,3210286,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802737.6499927,3,2,37493,37456,3216772,3213718,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802737.6499927,2,1,308,74459,26916,6389552,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802737.6499927,2,2,37475,37528,3215422,3220210,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802737.6499927,2,3,37456,37493,3213718,3216772,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802737.6499927,1,1,297,74473,25962,6390860,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802737.6499927,1,2,37528,37475,3220210,3215422,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802737.6499927,1,3,37418,37533,3210286,3220306,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802738.6499536,3,1,40073,39975,3437910,3429268,1,0,0,0,1740900.0703190642,1751924.5013814513,1.7409000703190642,1.7519245013814513,0.0,0.0
1762802738.6499536,3,2,40040,40009,3434888,3432412,1,0,0,0,1744996.2304815766,1749620.411290038,1.7449962304815767,1.749620411290038,0.0,0.0
1762802738.6499536,1,1,309,79551,27002,6825840,0,0,0,0,8320.32533010343,3479976.0693157595,0.008320325330103429,3.4799760693157595,0.0,0.0
1762802738.6499536,1,2,40080,40033,3438790,3434542,0,0,0,0,1748708.3756288537,1753028.5445502535,1.7487083756288537,1.7530285445502536,0.0,0.0
1762802738.6499536,1,3,39975,40073,3429268,3437910,0,0,0,0,1751924.5013814513,1740900.0703190642,1.7519245013814513,1.7409000703190642,0.0,0.0
1762802738.6499536,2,1,320,79537,27972,6824600,0,0,0,0,8448.330335181945,3480520.090587343,0.008448330335181945,3.4805200905873432,0.0,0.0
1762802738.6499536,2,2,40033,40080,3434542,3438790,1,0,0,0,1753028.5445502535,1748708.3756288537,1.7530285445502536,1.7487083756288537,0.0,0.0
1762802738.6499536,2,3,40009,40040,3432412,3434888,0,0,0,0,1749620.411290038,1744996.2304815766,1.749620411290038,1.7449962304815767,0.0,0.0
1762802739.6499496,3,1,40073,39975,3437910,3429268,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802739.6499496,3,2,40040,40009,3434888,3432412,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802739.6499496,1,1,309,79551,27002,6825840,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802739.6499496,1,2,40080,40033,3438790,3434542,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802739.6499496,1,3,39975,40073,3429268,3437910,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802739.6499496,2,1,320,79537,27972,6824600,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802739.6499496,2,2,40033,40080,3434542,3438790,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802739.6499496,2,3,40009,40040,3432412,3434888,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802740.6499465,3,1,42625,42574,3656322,3651762,1,0,0,0,1747301.4156585701,1779957.5168742465,1.7473014156585702,1.7799575168742465,0.0,0.0
1762802740.6499465,3,2,42615,42580,3655314,3652486,1,0,0,0,1763413.4655969269,1760597.4568688725,1.763413465596927,1.7605974568688725,0.0,0.0
1762802740.6499465,2,1,330,84682,28856,7265142,0,0,0,0,7072.021919318426,3524346.923507215,0.007072021919318426,3.524346923507215,0.0,0.0
1762802740.6499465,2,2,42599,42672,3654194,3660750,1,0,0,0,1757221.4464051255,1775685.503633391,1.7572214464051255,1.7756855036333912,0.0,0.0
1762802740.6499465,2,3,42580,42615,3652486,3655314,0,0,0,0,1760597.4568688725,1763413.4655969269,1.7605974568688725,1.763413465596927,0.0,0.0
1762802740.6499465,1,1,320,84646,27972,7262022,0,0,0,0,7760.0240517408065,3489466.815398359,0.007760024051740807,3.4894668153983592,0.0,0.0
1762802740.6499465,1,2,42672,42599,3660750,3654194,0,0,0,0,1775685.503633391,1757221.4464051255,1.7756855036333912,1.7572214464051255,0.0,0.0
1762802740.6499465,1,3,42574,42625,3651762,3656322,0,0,0,0,1779957.5168742465,1747301.4156585701,1.7799575168742465,1.7473014156585702,0.0,0.0
1762802741.6499548,3,1,42625,42574,3656322,3651762,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802741.6499548,3,2,42615,42580,3655314,3652486,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802741.6499548,2,1,330,84682,28856,7265142,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802741.6499548,2,2,42599,42672,3654194,3660750,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802741.6499548,2,3,42580,42615,3652486,3655314,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802741.6499548,1,1,320,84646,27972,7262022,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802741.6499548,1,2,42672,42599,3660750,3654194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802741.6499548,1,3,42574,42625,3651762,3656322,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802742.650001,3,1,45188,45112,3875796,3869038,1,0,0,0,1755710.7927499309,1738127.6060286595,1.755710792749931,1.7381276060286595,0.0,0.0
1762802742.650001,3,2,45172,45126,3874216,3870470,1,0,0,0,1751135.0043948048,1743791.3440626268,1.7511350043948049,1.743791344062627,0.0,0.0
1762802742.650001,2,1,340,89775,29728,7701158,0,0,0,0,6975.677352569962,3487966.6703648446,0.0069756773525699615,3.4879666703648446,0.0,0.0
1762802742.650001,2,2,45151,45224,3872690,3879188,1,0,0,0,1747887.1546182642,1747423.1760787584,1.7478871546182642,1.7474231760787584,0.0,0.0
1762802742.650001,2,3,45126,45172,3870470,3874216,0,0,0,0,1743791.3440626268,1751135.0043948048,1.743791344062627,1.7511350043948049,0.0,0.0
1762802742.650001,1,1,330,89741,28844,7698314,0,0,0,0,6975.677352569962,3490174.568242493,0.0069756773525699615,3.490174568242493,0.0,0.0
1762802742.650001,1,2,45224,45151,3879188,3872690,0,0,0,0,1747423.1760787584,1747887.1546182642,1.7474231760787584,1.7478871546182642,0.0,0.0
1762802742.650001,1,3,45112,45188,3869038,3875796,0,0,0,0,1738127.6060286595,1755710.7927499309,1.7381276060286595,1.755710792749931,0.0,0.0
1762802743.6499476,3,1,45188,45112,3875796,3869038,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802743.6499476,3,2,45172,45126,3874216,3870470,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802743.6499476,2,1,340,89775,29728,7701158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802743.6499476,2,2,45151,45224,3872690,3879188,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802743.6499476,2,3,45126,45172,3870470,3874216,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802743.6499476,1,1,330,89741,28844,7698314,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802743.6499476,1,2,45224,45151,3879188,3872690,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802743.6499476,1,3,45112,45188,3869038,3875796,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802744.6499972,3,1,47726,47639,4093132,4085420,1,0,0,0,1738601.7808870256,1730970.1593472613,1.7386017808870255,1.7309701593472613,0.0,0.0
1762802744.6499972,3,2,47703,47670,4090918,4088264,1,0,0,0,1733530.0324004318,1742265.5991943758,1.733530032400432,1.7422655991943758,0.0,0.0
1762802744.6499972,2,1,350,94823,30612,8133454,0,0,0,0,7071.649309383309,3458196.504354261,0.007071649309383309,3.458196504354261,0.0,0.0
1762802744.6499972,2,2,47680,47759,4089218,4096278,1,0,0,0,1732138.1014277705,1736633.8784774009,1.7321381014277704,1.736633878477401,0.0,0.0
1762802744.6499972,2,3,47670,47703,4088264,4090918,0,0,0,0,1742265.5991943758,1733530.0324004318,1.7422655991943758,1.733530032400432,0.0,0.0
1762802744.6499972,1,1,340,94789,29728,8130622,0,0,0,0,7071.649309383309,3458292.4995937548,0.007071649309383309,3.458292499593755,0.0,0.0
1762802744.6499972,1,2,47759,47680,4096278,4089218,0,0,0,0,1736633.8784774009,1732138.1014277705,1.736633878477401,1.7321381014277704,0.0,0.0
1762802744.6499972,1,3,47639,47726,4085420,4093132,0,0,0,0,1730970.1593472613,1738601.7808870256,1.7309701593472613,1.7386017808870255,0.0,0.0
1762802745.6499622,3,1,47726,47639,4093132,4085420,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802745.6499622,3,2,47703,47670,4090918,4088264,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802745.6499622,2,1,350,94823,30612,8133454,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802745.6499622,2,2,47680,47759,4089218,4096278,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802745.6499622,2,3,47670,47703,4088264,4090918,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802745.6499622,1,1,340,94789,29728,8130622,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802745.6499622,1,2,47759,47680,4096278,4089218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802745.6499622,1,3,47639,47726,4085420,4093132,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802746.6499574,3,1,50237,50144,4308120,4299908,1,0,0,0,1719912.2011804637,1715912.1821068865,1.7199122011804637,1.7159121821068866,0.0,0.0
1762802746.6499574,3,2,50212,50169,4305750,4302246,1,0,0,0,1718664.1952295075,1711864.1628044262,1.7186641952295074,1.7118641628044262,0.0,0.0
1762802746.6499574,2,1,360,99819,31496,8561322,0,0,0,0,7072.033722084628,3422960.3219467257,0.0070720337220846275,3.4229603219467255,0.0,0.0
1762802746.6499574,2,2,50182,50268,4303498,4311176,1,0,0,0,1714248.1741722783,1719192.1977472198,1.7142481741722784,1.7191921977472198,0.0,0.0
1762802746.6499574,2,3,50169,50212,4302246,4305750,0,0,0,0,1711864.1628044262,1718664.1952295075,1.7118641628044262,1.7186641952295074,0.0,0.0
1762802746.6499574,1,1,350,99786,30612,8558592,0,0,0,0,7072.033722084628,3423776.3258377356,0.0070720337220846275,3.4237763258377356,0.0,0.0
1762802746.6499574,1,2,50268,50182,4311176,4303498,0,0,0,0,1719192.1977472198,1714248.1741722783,1.7191921977472198,1.7142481741722784,0.0,0.0
1762802746.6499574,1,3,50144,50237,4299908,4308120,0,0,0,0,1715912.1821068865,1719912.2011804637,1.7159121821068866,1.7199122011804637,0.0,0.0
1762802747.649943,3,1,50237,50144,4308120,4299908,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802747.649943,3,2,50212,50169,4305750,4302246,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802747.649943,2,1,360,99819,31496,8561322,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802747.649943,2,2,50182,50268,4303498,4311176,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802747.649943,2,3,50169,50212,4302246,4305750,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802747.649943,1,1,350,99786,30612,8558592,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802747.649943,1,2,50268,50182,4311176,4303498,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802747.649943,1,3,50144,50237,4299908,4308120,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802748.6499536,3,1,52812,52703,4528638,4519042,1,0,0,0,1764125.4935870843,1753053.6097357683,1.7641254935870843,1.7530536097357683,0.0,0.0
1762802748.6499536,3,2,52773,52736,4525080,4522076,1,0,0,0,1754621.5932869662,1758621.5513257363,1.7546215932869662,1.7586215513257364,0.0,0.0
1762802748.6499536,2,1,370,104937,32380,8999726,0,0,0,0,7071.9258125458355,3507195.208058082,0.007071925812545835,3.507195208058082,0.0,0.0
1762802748.6499536,2,2,52746,52841,4523110,4531526,1,0,0,0,1756877.5696208326,1762781.5076860576,1.7568775696208325,1.7627815076860576,0.0,0.0
1762802748.6499536,2,3,52736,52773,4522076,4525080,0,0,0,0,1758621.5513257363,1754621.5932869662,1.7586215513257364,1.7546215932869662,0.0,0.0
1762802748.6499536,1,1,360,104906,31496,8997140,0,0,0,0,7071.9258125458355,3508347.1959732478,0.007071925812545835,3.508347195973248,0.0,0.0
1762802748.6499536,1,2,52841,52746,4531526,4523110,0,0,0,0,1762781.5076860576,1756877.5696208326,1.7627815076860576,1.7568775696208325,0.0,0.0
1762802748.6499536,1,3,52703,52812,4519042,4528638,0,0,0,0,1753053.6097357683,1764125.4935870843,1.7530536097357683,1.7641254935870843,0.0,0.0
1762802749.6499472,3,1,52812,52703,4528638,4519042,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802749.6499472,3,2,52773,52736,4525080,4522076,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802749.6499472,2,1,370,104937,32380,8999726,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802749.6499472,2,2,52746,52841,4523110,4531526,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802749.6499472,2,3,52736,52773,4522076,4525080,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802749.6499472,1,1,360,104906,31496,8997140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802749.6499472,1,2,52841,52746,4531526,4523110,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802749.6499472,1,3,52703,52812,4519042,4528638,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802750.6499484,3,1,55364,55255,4747210,4737642,1,0,0,0,1748573.915537458,1748797.9152704296,1.748573915537458,1.7487979152704296,0.0,0.0
1762802750.6499484,3,2,55329,55287,4743988,4740526,1,0,0,0,1751261.9123331162,1747597.9167009392,1.7512619123331161,1.7475979167009392,0.0,0.0
1762802750.6499484,2,1,379,110031,33178,9436098,0,0,0,0,6383.992389688027,3490971.838437273,0.006383992389688027,3.490971838437273,0.0,0.0
1762802750.6499484,2,2,55302,55397,4742062,4750490,1,0,0,0,1751613.9119135,1751709.9117990592,1.7516139119135,1.7517099117990593,0.0,0.0
1762802750.6499484,2,3,55287,55329,4740526,4743988,0,0,0,0,1747597.9167009392,1751261.9123331162,1.7475979167009392,1.7512619123331161,0.0,0.0
1762802750.6499484,1,1,370,109999,32380,9433368,0,0,0,0,7071.991569529093,3489819.8398105623,0.007071991569529093,3.489819839810562,0.0,0.0
1762802750.6499484,1,2,55397,55302,4750490,4742062,0,0,0,0,1751709.9117990592,1751613.9119135,1.7517099117990593,1.7516139119135,0.0,0.0
1762802750.6499484,1,3,55255,55364,4737642,4747210,0,0,0,0,1748797.9152704296,1748573.915537458,1.7487979152704296,1.748573915537458,0.0,0.0
1762802751.6499758,3,1,55364,55255,4747210,4737642,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802751.6499758,3,2,55329,55287,4743988,4740526,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802751.6499758,2,1,379,110031,33178,9436098,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802751.6499758,2,2,55302,55397,4742062,4750490,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802751.6499758,2,3,55287,55329,4740526,4743988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802751.6499758,1,1,370,109999,32380,9433368,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802751.6499758,1,2,55397,55302,4750490,4742062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802751.6499758,1,3,55255,55364,4737642,4747210,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802752.6499467,3,1,57937,57824,4967596,4957660,1,0,0,0,1763139.2845498836,1760195.1989150685,1.7631392845498837,1.7601951989150686,0.0,0.0
1762802752.6499467,3,2,57903,57856,4964464,4960616,1,0,0,0,1763859.3054931809,1760771.2156697062,1.7638593054931808,1.7607712156697062,0.0,0.0
1762802752.6499467,2,1,389,115162,34062,9875662,0,0,0,0,7072.2057097188435,3516614.2879941785,0.007072205709718843,3.5166142879941784,0.0,0.0
1762802752.6499467,2,2,57881,57970,4962966,4970914,1,0,0,0,1767283.405090194,1763443.293392609,1.767283405090194,1.7634432933926092,0.0,0.0
1762802752.6499467,2,3,57856,57903,4960616,4964464,0,0,0,0,1760771.2156697062,1763859.3054931809,1.7607712156697062,1.7638593054931808,0.0,0.0
1762802752.6499467,1,1,379,115128,33178,9872730,0,0,0,0,6384.185697234884,3514998.2409881116,0.006384185697234884,3.5149982409881115,0.0,0.0
1762802752.6499467,1,2,57970,57881,4970914,4962966,0,0,0,0,1763443.293392609,1767283.405090194,1.7634432933926092,1.767283405090194,0.0,0.0
1762802752.6499467,1,3,57824,57937,4957660,4967596,0,0,0,0,1760195.1989150685,1763139.2845498836,1.7601951989150686,1.7631392845498837,0.0,0.0
1762802753.6499474,3,1,57937,57824,4967596,4957660,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802753.6499474,3,2,57903,57856,4964464,4960616,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802753.6499474,2,1,389,115162,34062,9875662,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802753.6499474,2,2,57881,57970,4962966,4970914,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802753.6499474,2,3,57856,57903,4960616,4964464,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802753.6499474,1,1,379,115128,33178,9872730,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802753.6499474,1,2,57970,57881,4970914,4962966,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802753.6499474,1,3,57824,57937,4957660,4967596,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802754.6499512,3,1,60495,60376,5186694,5176246,1,0,0,0,1752777.3136851743,1748681.3293101147,1.7527773136851743,1.7486813293101147,0.0,0.0
1762802754.6499512,3,2,60463,60408,5183756,5179250,1,0,0,0,1754329.3077647868,1749065.3278452766,1.7543293077647868,1.7490653278452766,0.0,0.0
1762802754.6499512,2,1,399,120256,34946,10312034,0,0,0,0,7071.973022563849,3490962.683034199,0.007071973022563849,3.4909626830341987,0.0,0.0
1762802754.6499512,2,2,60433,60522,5181614,5189474,1,0,0,0,1749177.327418032,1748473.3301035687,1.749177327418032,1.7484733301035686,0.0,0.0
1762802754.6499512,2,3,60408,60463,5179250,5183756,0,0,0,0,1749065.3278452766,1754329.3077647868,1.7490653278452766,1.7543293077647868,0.0,0.0
1762802754.6499512,1,1,388,120221,33976,10309152,0,0,0,0,6383.975647065556,3491362.6815083255,0.006383975647065556,3.4913626815083254,0.0,0.0
1762802754.6499512,1,2,60522,60433,5189474,5181614,0,0,0,0,1748473.3301035687,1749177.327418032,1.7484733301035686,1.749177327418032,0.0,0.0
1762802754.6499512,1,3,60376,60495,5176246,5186694,0,0,0,0,1748681.3293101147,1752777.3136851743,1.7486813293101147,1.7527773136851743,0.0,0.0
1762802755.6499596,3,1,60495,60376,5186694,5176246,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802755.6499596,3,2,60463,60408,5183756,5179250,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802755.6499596,2,1,399,120256,34946,10312034,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802755.6499596,2,2,60433,60522,5181614,5189474,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802755.6499596,2,3,60408,60463,5179250,5183756,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802755.6499596,1,1,388,120221,33976,10309152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802755.6499596,1,2,60522,60433,5189474,5181614,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802755.6499596,1,3,60376,60495,5176246,5186694,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802756.6499484,3,1,63052,62925,5405744,5394660,1,0,0,0,1752419.6370417932,1747331.580026689,1.7524196370417933,1.747331580026689,0.0,0.0
1762802756.6499484,3,2,63017,62963,5402578,5398060,1,0,0,0,1750595.6166024162,1750499.6155266594,1.7505956166024161,1.7504996155266594,0.0,0.0
1762802756.6499484,2,1,408,125354,35744,10748894,0,0,0,0,6384.071537819452,3494919.1629220624,0.006384071537819452,3.4949191629220624,0.0,0.0
1762802756.6499484,2,2,62993,63082,5400930,5408858,1,0,0,0,1754547.6608877329,1755091.6669836876,1.7545476608877328,1.7550916669836876,0.0,0.0
1762802756.6499484,2,3,62963,63017,5398060,5402578,0,0,0,0,1750499.6155266594,1750595.6166024162,1.7504996155266594,1.7505956166024161,0.0,0.0
1762802756.6499484,1,1,398,125321,34860,10746108,0,0,0,0,7072.079247409017,3495687.171528116,0.007072079247409017,3.495687171528116,0.0,0.0
1762802756.6499484,1,2,63082,62993,5408858,5400930,0,0,0,0,1755091.6669836876,1754547.6608877329,1.7550916669836876,1.7545476608877328,0.0,0.0
1762802756.6499484,1,3,62925,63052,5394660,5405744,0,0,0,0,1747331.580026689,1752419.6370417932,1.747331580026689,1.7524196370417933,0.0,0.0
1762802757.6499512,3,1,63052,62925,5405744,5394660,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802757.6499512,3,2,63017,62963,5402578,5398060,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802757.6499512,2,1,408,125354,35744,10748894,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802757.6499512,2,2,62993,63082,5400930,5408858,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802757.6499512,2,3,62963,63017,5398060,5402578,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802757.6499512,1,1,398,125321,34860,10746108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802757.6499512,1,2,63082,62993,5408858,5400930,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802757.6499512,1,3,62925,63052,5394660,5405744,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802758.6499712,3,1,65627,65496,5626346,5614898,1,0,0,0,1764780.6564542907,1761868.7147722146,1.7647806564542907,1.7618687147722147,0.0,0.0
1762802758.6499712,3,2,65587,65527,5622702,5617776,1,0,0,0,1760956.7330366194,1757692.7984039625,1.7609567330366194,1.7576927984039625,0.0,0.0
1762802758.6499712,2,1,417,130482,36542,11188290,0,0,0,0,6383.872149166935,3515097.602575632,0.0063838721491669345,3.515097602575632,0.0,0.0
1762802758.6499712,2,2,65558,65657,5620720,5629492,1,0,0,0,1758284.786548121,1765036.6513274403,1.7582847865481208,1.7650366513274403,0.0,0.0
1762802758.6499712,2,3,65527,65587,5617776,5622702,0,0,0,0,1757692.7984039625,1760956.7330366194,1.7576927984039625,1.7609567330366194,0.0,0.0
1762802758.6499712,1,1,406,130448,35572,11185438,0,0,0,0,5695.885927577516,3514569.613149761,0.005695885927577516,3.514569613149761,0.0,0.0
1762802758.6499712,1,2,65657,65558,5629492,5620720,0,0,0,0,1765036.6513274403,1758284.786548121,1.7650366513274403,1.7582847865481208,0.0,0.0
1762802758.6499712,1,3,65496,65627,5614898,5626346,0,0,0,0,1761868.7147722146,1764780.6564542907,1.7618687147722147,1.7647806564542907,0.0,0.0
1762802759.649949,3,1,65627,65496,5626346,5614898,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802759.649949,3,2,65587,65527,5622702,5617776,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802759.649949,2,1,417,130482,36542,11188290,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802759.649949,2,2,65558,65657,5620720,5629492,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802759.649949,2,3,65527,65587,5617776,5622702,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802759.649949,1,1,406,130448,35572,11185438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802759.649949,1,2,65657,65558,5629492,5620720,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802759.649949,1,3,65496,65627,5614898,5626346,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802760.6499758,3,1,68204,68058,5847172,5834454,1,0,0,0,1766560.8277366862,1756401.0990307112,1.7665608277366862,1.7564010990307113,0.0,0.0
1762802760.6499758,3,2,68169,68106,5843942,5838722,1,0,0,0,1769872.7392991062,1767520.8021026049,1.7698727392991063,1.767520802102605,0.0,0.0
1762802760.6499758,2,1,426,135615,37340,11628188,0,0,0,0,6383.829533360544,3519090.0301581915,0.006383829533360544,3.5190900301581913,0.0,0.0
1762802760.6499758,2,2,68144,68227,5842304,5849690,1,0,0,0,1772624.6658147404,1761536.9618883773,1.7726246658147404,1.7615369618883774,0.0,0.0
1762802760.6499758,2,3,68106,68169,5838722,5843942,0,0,0,0,1767520.8021026049,1769872.7392991062,1.767520802102605,1.7698727392991063,0.0,0.0
1762802760.6499758,1,1,416,135595,36456,11626494,0,0,0,0,7071.811162269074,3528353.7827893086,0.007071811162269074,3.5283537827893086,0.0,0.0
1762802760.6499758,1,2,68227,68144,5849690,5842304,0,0,0,0,1761536.9618883773,1772624.6658147404,1.7615369618883774,1.7726246658147404,0.0,0.0
