ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,drop_ps,err_ps
1762802549.1899335,1,3,29940,30316,2568928,2601874,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802550.1899397,2,1,318,64982,27984,5576304,0,0,0,0,10015.93791237218,3502698.287182935,0.010015937912372179,3.502698287182935,0.0,0.0
1762802550.1899397,2,2,32510,32884,2788874,2822344,1,0,0,0,1750597.1482529987,1762549.0741644076,1.7505971482529987,1.7625490741644076,0.0,0.0
1762802550.1899397,2,3,32690,32686,2805412,2804266,0,0,0,0,1757509.1054065847,1757349.1063983997,1.7575091054065848,1.7573491063983997,0.0,0.0
1762802550.1899397,3,1,32887,32494,2822248,2787848,1,0,0,0,1762981.0714865068,1751349.1435914675,1.7629810714865068,1.7513491435914674,0.0,0.0
1762802550.1899397,3,2,32686,32690,2804266,2805412,1,0,0,0,1757349.1063983997,1757509.1054065847,1.7573491063983997,1.7575091054065848,0.0,0.0
1762802550.1899397,1,1,261,64975,22782,5576276,0,0,0,0,9135.943367355454,3504186.2779590543,0.009135943367355454,3.5041862779590542,0.0,0.0
1762802550.1899397,1,2,32884,32510,2822344,2788874,0,0,0,0,1762549.0741644076,1750597.1482529987,1.7625490741644076,1.7505971482529987,0.0,0.0
1762802550.1899397,1,3,32494,32887,2787848,2822248,0,0,0,0,1751349.1435914675,1762981.0714865068,1.7513491435914674,1.7629810714865068,0.0,0.0
1762802551.1899338,2,1,318,64982,27984,5576304,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802551.1899338,2,2,32510,32884,2788874,2822344,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802551.1899338,2,3,32690,32686,2805412,2804266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802551.1899338,3,1,32887,32494,2822248,2787848,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802551.1899338,3,2,32686,32690,2804266,2805412,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802551.1899338,1,1,261,64975,22782,5576276,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802551.1899338,1,2,32884,32510,2822344,2788874,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802551.1899338,1,3,32494,32887,2787848,2822248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802552.1899023,2,1,329,70045,28954,6010248,0,0,0,0,7760.2442246049995,3471661.257527827,0.007760244224605,3.4716612575278267,0.0,0.0
1762802552.1899023,2,2,35052,35432,3006652,3040682,1,0,0,0,1742278.8316969357,1746758.972692584,1.7422788316969358,1.7467589726925838,0.0,0.0
1762802552.1899023,2,3,35237,35228,3023698,3022122,0,0,0,0,1746342.9596001308,1742902.8513356152,1.7463429596001308,1.742902851335615,0.0,0.0
1762802552.1899023,3,1,35438,35022,3040930,3004428,1,0,0,0,1749511.0593041964,1732694.5300669596,1.7495110593041965,1.7326945300669596,0.0,0.0
1762802552.1899023,3,2,35228,35237,3022122,3023698,1,0,0,0,1742902.8513356152,1746342.9596001308,1.742902851335615,1.7463429596001308,0.0,0.0
1762802552.1899023,1,1,273,70040,23822,6010490,0,0,0,0,8320.261849061031,3473821.3255078713,0.00832026184906103,3.4738213255078714,0.0,0.0
1762802552.1899023,1,2,35432,35052,3040682,3006652,0,0,0,0,1746758.972692584,1742278.8316969357,1.7467589726925838,1.7422788316969358,0.0,0.0
1762802552.1899023,1,3,35022,35438,3004428,3040930,0,0,0,0,1732694.5300669596,1749511.0593041964,1.7326945300669596,1.7495110593041965,0.0,0.0
1762802553.1898634,2,1,329,70045,28954,6010248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802553.1898634,2,2,35052,35432,3006652,3040682,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802553.1898634,2,3,35237,35228,3023698,3022122,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802553.1898634,3,1,35438,35022,3040930,3004428,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802553.1898634,3,2,35228,35237,3022122,3023698,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802553.1898634,1,1,273,70040,23822,6010490,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802553.1898634,1,2,35432,35052,3040682,3006652,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802553.1898634,1,3,35022,35438,3004428,3040930,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802554.189084,2,1,342,75117,30120,6444808,0,0,0,0,9335.275823752367,3479191.6483446215,0.009335275823752367,3.4791916483446217,0.0,0.0
1762802554.189084,2,2,37599,37968,3224774,3258106,1,0,0,0,1746337.0782405778,1740748.722730304,1.7463370782405778,1.740748722730304,0.0,0.0
1762802554.189084,2,3,37775,37785,3241144,3241092,0,0,0,0,1740924.8600099976,1753126.3697487614,1.7409248600099976,1.7531263697487613,0.0,0.0
1762802554.189084,1,1,284,75119,24780,6445736,0,0,0,0,7669.9779066507435,3484683.9289750624,0.007669977906650744,3.4846839289750626,0.0,0.0
1762802554.189084,1,2,37968,37599,3258106,3224774,0,0,0,0,1740748.722730304,1746337.0782405778,1.740748722730304,1.7463370782405778,0.0,0.0
1762802554.189084,1,3,37571,37986,3222744,3259288,0,0,0,0,1747890.2887978745,1748226.5508772891,1.7478902887978744,1.7482265508772892,0.0,0.0
1762802554.189084,3,1,37986,37571,3259288,3222744,1,0,0,0,1748226.5508772891,1747890.2887978745,1.7482265508772892,1.7478902887978744,0.0,0.0
1762802554.189084,3,2,37785,37775,3241092,3241144,1,0,0,0,1753126.3697487614,1740924.8600099976,1.7531263697487613,1.7409248600099976,0.0,0.0
1762802555.1888728,2,1,342,75117,30120,6444808,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802555.1888728,2,2,37599,37968,3224774,3258106,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802555.1888728,2,3,37775,37785,3241144,3241092,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802555.1888728,1,1,284,75119,24780,6445736,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802555.1888728,1,2,37968,37599,3258106,3224774,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802555.1888728,1,3,37571,37986,3222744,3259288,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802555.1888728,3,1,37986,37571,3259288,3222744,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802555.1888728,3,2,37785,37775,3241092,3241144,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802556.1898255,2,1,356,80181,31344,6878536,0,0,0,0,9782.679838982445,3466521.373531191,0.009782679838982445,3.466521373531191,0.0,0.0
1762802556.1898255,2,2,40146,40509,3442856,3475752,1,0,0,0,1742995.4122916418,1739510.7322182788,1.7429954122916418,1.7395107322182788,0.0,0.0
1762802556.1898255,2,3,40308,40336,3458194,3459488,0,0,0,0,1734747.2704666175,1745505.0213353024,1.7347472704666176,1.7455050213353023,0.0,0.0
1762802556.1898255,1,1,295,80188,25750,6879854,0,0,0,0,7752.6139246838,3469638.4038720434,0.0077526139246838,3.469638403872043,0.0,0.0
1762802556.1898255,1,2,40509,40146,3475752,3442856,0,0,0,0,1739510.7322182788,1742995.4122916418,1.7395107322182788,1.7429954122916418,0.0,0.0
1762802556.1898255,1,3,40116,40530,3440614,3477192,0,0,0,0,1741301.0265678966,1741572.7676745348,1.7413010265678965,1.7415727676745347,0.0,0.0
1762802556.1898255,3,1,40530,40116,3477192,3440614,1,0,0,0,1741572.7676745348,1741301.0265678966,1.7415727676745347,1.7413010265678965,0.0,0.0
1762802556.1898255,3,2,40336,40308,3459488,3458194,1,0,0,0,1745505.0213353024,1734747.2704666175,1.7455050213353023,1.7347472704666176,0.0,0.0
1762802557.1889968,2,1,356,80181,31344,6878536,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802557.1889968,2,2,40146,40509,3442856,3475752,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802557.1889968,2,3,40308,40336,3458194,3459488,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802557.1889968,1,1,295,80188,25750,6879854,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802557.1889968,1,2,40509,40146,3475752,3442856,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802557.1889968,1,3,40116,40530,3440614,3477192,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802557.1889968,3,1,40530,40116,3477192,3440614,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802557.1889968,3,2,40336,40308,3459488,3458194,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802558.1899288,2,1,367,85289,32326,7315892,0,0,0,0,7848.685196296615,3495590.186060593,0.007848685196296615,3.495590186060593,0.0,0.0
1762802558.1899288,2,2,42703,43082,3661698,3696106,1,0,0,0,1749105.8714133848,1761190.6087013688,1.7491058714133847,1.761190608701369,0.0,0.0
1762802558.1899288,2,3,42869,42896,3677428,3678644,0,0,0,0,1752238.9514510103,1751615.5324639317,1.7522389514510104,1.7516155324639318,0.0,0.0
1762802558.1899288,1,1,305,85301,26622,7317656,0,0,0,0,6969.504573493532,3499154.8638585038,0.006969504573493532,3.4991548638585037,0.0,0.0
1762802558.1899288,1,2,43082,42703,3696106,3661698,0,0,0,0,1761190.6087013688,1749105.8714133848,1.761190608701369,1.7491058714133847,0.0,0.0
1762802558.1899288,1,3,42671,43101,3659356,3697286,0,0,0,0,1748306.6163017456,1759112.5454111071,1.7483066163017456,1.7591125454111072,0.0,0.0
1762802558.1899288,3,1,43101,42671,3697286,3659356,1,0,0,0,1759112.5454111071,1748306.6163017456,1.7591125454111072,1.7483066163017456,0.0,0.0
1762802558.1899288,3,2,42896,42869,3678644,3677428,1,0,0,0,1751615.5324639317,1752238.9514510103,1.7516155324639318,1.7522389514510104,0.0,0.0
1762802559.1889026,2,1,367,85289,32326,7315892,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802559.1889026,2,2,42703,43082,3661698,3696106,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802559.1889026,2,3,42869,42896,3677428,3678644,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802559.1889026,1,1,305,85301,26622,7317656,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802559.1889026,1,2,43082,42703,3696106,3661698,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802559.1889026,1,3,42671,43101,3659356,3697286,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802559.1889026,3,1,43101,42671,3697286,3659356,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802559.1889026,3,2,42896,42869,3678644,3677428,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802560.1889877,2,1,380,90385,33492,7752192,0,0,0,0,9327.20611081563,3490102.938378095,0.00932720611081563,3.490102938378095,0.0,0.0
1762802560.1889877,2,2,45264,45637,3881008,3914826,1,0,0,0,1754330.6793850565,1749611.0810957071,1.7543306793850564,1.749611081095707,0.0,0.0
1762802560.1889877,2,3,45423,45459,3896064,3898098,0,0,0,0,1748939.13828841,1755482.581340423,1.7489391382884099,1.7554825813404231,0.0,0.0
1762802560.1889877,1,1,315,90404,27506,7754736,0,0,0,0,7071.39811488938,3496342.407302998,0.00707139811488938,3.496342407302998,0.0,0.0
1762802560.1889877,1,2,45637,45264,3914826,3881008,0,0,0,0,1749611.0810957071,1754330.6793850565,1.749611081095707,1.7543306793850564,0.0,0.0
1762802560.1889877,1,3,45225,45658,3878060,3916284,0,0,0,0,1749483.0919895554,1751834.8918150954,1.7494830919895554,1.7518348918150954,0.0,0.0
1762802560.1889877,3,1,45658,45225,3916284,3878060,1,0,0,0,1751834.8918150954,1749483.0919895554,1.7518348918150954,1.7494830919895554,0.0,0.0
1762802560.1889877,3,2,45459,45423,3898098,3896064,1,0,0,0,1755482.581340423,1748939.13828841,1.7554825813404231,1.7489391382884099,0.0,0.0
1762802561.1888707,2,1,380,90385,33492,7752192,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802561.1888707,2,2,45264,45637,3881008,3914826,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802561.1888707,2,3,45423,45459,3896064,3898098,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802561.1888707,1,1,315,90404,27506,7754736,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802561.1888707,1,2,45637,45264,3914826,3881008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802561.1888707,1,3,45225,45658,3878060,3916284,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802561.1888707,3,1,45658,45225,3916284,3878060,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802561.1888707,3,2,45459,45423,3898098,3896064,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802562.1898878,2,1,390,95478,34376,8188328,0,0,0,0,7064.814422053223,3485542.8764441228,0.007064814422053223,3.4855428764441228,0.0,0.0
1762802562.1898878,2,2,47811,48195,4099032,4133846,1,0,0,0,1742419.7958752622,1750379.6999073494,1.7424197958752623,1.7503796999073493,0.0,0.0
1762802562.1898878,2,3,47976,48012,4114656,4116732,0,0,0,0,1746959.178897577,1747294.8375013398,1.7469591788975771,1.7472948375013397,0.0,0.0
1762802562.1898878,1,1,324,95498,28292,8190960,0,0,0,0,6281.611013273567,3486246.1611377206,0.006281611013273567,3.4862461611377205,0.0,0.0
1762802562.1898878,1,2,48195,47811,4133846,4099032,0,0,0,0,1750379.6999073494,1742419.7958752622,1.7503796999073493,1.7424197958752623,0.0,0.0
1762802562.1898878,1,3,47773,48220,4096232,4135664,0,0,0,0,1743602.59285995,1753256.773653887,1.74360259285995,1.7532567736538869,0.0,0.0
1762802562.1898878,3,1,48220,47773,4135664,4096232,1,0,0,0,1753256.773653887,1743602.59285995,1.7532567736538869,1.74360259285995,0.0,0.0
1762802562.1898878,3,2,48012,47976,4116732,4114656,1,0,0,0,1747294.8375013398,1746959.178897577,1.7472948375013397,1.7469591788975771,0.0,0.0
1762802563.188999,2,1,390,95478,34376,8188328,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802563.188999,2,2,47811,48195,4099032,4133846,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802563.188999,2,3,47976,48012,4114656,4116732,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802563.188999,1,1,324,95498,28292,8190960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802563.188999,1,2,48195,47811,4133846,4099032,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802563.188999,1,3,47773,48220,4096232,4135664,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802563.188999,3,1,48220,47773,4135664,4096232,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802563.188999,3,2,48012,47976,4116732,4114656,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802564.1889813,2,1,402,100588,35456,8626008,0,0,0,0,8640.152437992194,3501501.7769077993,0.008640152437992194,3.501501776907799,0.0,0.0
1762802564.1889813,2,2,50372,50758,4318354,4353380,1,0,0,0,1754606.9564864112,1756302.9864094243,1.754606956486411,1.7563029864094244,0.0,0.0
1762802564.1889813,2,3,50540,50583,4334252,4336912,0,0,0,0,1756798.9951604942,1761471.077589927,1.7567989951604943,1.761471077589927,0.0,0.0
1762802564.1889813,1,1,334,100615,29176,8629262,0,0,0,0,7072.124773319537,3506477.8647007914,0.007072124773319537,3.5064778647007913,0.0,0.0
1762802564.1889813,1,2,50758,50372,4353380,4318354,0,0,0,0,1756302.9864094243,1754606.9564864112,1.7563029864094244,1.754606956486411,0.0,0.0
1762802564.1889813,1,3,50332,50790,4315352,4355750,0,0,0,0,1752990.9279748606,1760719.064322176,1.7529909279748606,1.760719064322176,0.0,0.0
1762802564.1889813,3,1,50790,50332,4355750,4315352,1,0,0,0,1760719.064322176,1752990.9279748606,1.760719064322176,1.7529909279748606,0.0,0.0
1762802564.1889813,3,2,50583,50540,4336912,4334252,1,0,0,0,1761471.077589927,1756798.9951604942,1.761471077589927,1.7567989951604943,0.0,0.0
1762802565.189261,2,1,402,100588,35456,8626008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802565.189261,2,2,50372,50758,4318354,4353380,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802565.189261,2,3,50540,50583,4334252,4336912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802565.189261,1,1,334,100615,29176,8629262,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802565.189261,1,2,50758,50372,4353380,4318354,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802565.189261,1,3,50332,50790,4315352,4355750,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802565.189261,3,1,50790,50332,4355750,4315352,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802565.189261,3,2,50583,50540,4336912,4334252,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802566.1899338,2,1,412,105711,36340,9064782,0,0,0,0,7067.245035769714,3507831.8702769466,0.007067245035769714,3.5078318702769464,0.0,0.0
1762802566.1899338,2,2,52946,53332,4538782,4573836,1,0,0,0,1762238.3356839896,1762462.1850742628,1.7622383356839895,1.7624621850742628,0.0,0.0
1762802566.1899338,2,3,53108,53153,4554196,4557008,0,0,0,0,1758368.9390806947,1759584.1214850352,1.7583689390806947,1.7595841214850352,0.0,0.0
1762802566.1899338,1,1,344,105742,30060,9068432,0,0,0,0,7067.245035769714,3510997.7402250967,0.007067245035769714,3.510997740225097,0.0,0.0
1762802566.1899338,1,2,53332,52946,4573836,4538782,0,0,0,0,1762462.1850742628,1762238.3356839896,1.7624621850742628,1.7622383356839895,0.0,0.0
1762802566.1899338,1,3,52897,53363,4535062,4576124,0,0,0,0,1756498.197747697,1761806.6261456055,1.756498197747697,1.7618066261456056,0.0,0.0
1762802566.1899338,3,1,53363,52897,4576124,4535062,1,0,0,0,1761806.6261456055,1756498.197747697,1.7618066261456056,1.756498197747697,0.0,0.0
1762802566.1899338,3,2,53153,53108,4557008,4554196,1,0,0,0,1759584.1214850352,1758368.9390806947,1.7595841214850352,1.7583689390806947,0.0,0.0
1762802567.1899097,2,1,412,105711,36340,9064782,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802567.1899097,2,2,52946,53332,4538782,4573836,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802567.1899097,2,3,53108,53153,4554196,4557008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802567.1899097,1,1,344,105742,30060,9068432,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802567.1899097,1,2,53332,52946,4573836,4538782,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802567.1899097,1,3,52897,53363,4535062,4576124,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802567.1899097,3,1,53363,52897,4576124,4535062,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802567.1899097,3,2,53153,53108,4557008,4554196,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802568.1896358,2,1,423,110796,37334,9500424,0,0,0,0,7954.178991236909,3486090.9900406734,0.007954178991236908,3.4860909900406734,0.0,0.0
1762802568.1896358,2,2,55494,55880,4757054,4792176,1,0,0,0,1746654.4836773265,1747198.6327431253,1.7466544836773266,1.7471986327431253,0.0,0.0
1762802568.1896358,2,3,55656,55709,4772432,4775956,0,0,0,0,1746366.4047601388,1752063.9655667392,1.7463664047601388,1.7520639655667392,0.0,0.0
1762802568.1896358,1,1,353,110832,30846,9504532,0,0,0,0,6289.723025263793,3489755.9940426718,0.0062897230252637925,3.489755994042672,0.0,0.0
1762802568.1896358,1,2,55880,55494,4792176,4757054,0,0,0,0,1747198.6327431253,1746654.4836773265,1.7471986327431253,1.7466544836773266,0.0,0.0
1762802568.1896358,1,3,55443,55916,4753134,4794790,0,0,0,0,1745054.0452485061,1749807.3473821024,1.7450540452485062,1.7498073473821023,0.0,0.0
1762802568.1896358,3,1,55916,55443,4794790,4753134,1,0,0,0,1749807.3473821024,1745054.0452485061,1.7498073473821023,1.7450540452485062,0.0,0.0
1762802568.1896358,3,2,55709,55656,4775956,4772432,1,0,0,0,1752063.9655667392,1746366.4047601388,1.7520639655667392,1.7463664047601388,0.0,0.0
1762802569.1899402,2,1,423,110796,37334,9500424,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802569.1899402,2,2,55494,55880,4757054,4792176,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802569.1899402,2,3,55656,55709,4772432,4775956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802569.1899402,1,1,353,110832,30846,9504532,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802569.1899402,1,2,55880,55494,4792176,4757054,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802569.1899402,1,3,55443,55916,4753134,4794790,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802569.1899402,3,1,55916,55443,4794790,4753134,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802569.1899402,3,2,55709,55656,4775956,4772432,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802570.1889925,2,1,433,115904,38218,9938042,0,0,0,0,7078.708590184685,3504265.04051973,0.0070787085901846845,3.50426504051973,0.0,0.0
1762802570.1889925,2,2,58051,58451,4976036,5012444,1,0,0,0,1753517.8331400708,1763815.592469231,1.7535178331400707,1.763815592469231,0.0,0.0
1762802570.1889925,2,3,58215,58264,4991682,4994826,0,0,0,0,1755663.8669660545,1752620.9831829434,1.7556638669660545,1.7526209831829433,0.0,0.0
1762802570.1889925,1,1,363,115944,31730,9942410,0,0,0,0,7078.708590184685,3506347.0136344903,0.0070787085901846845,3.5063470136344903,0.0,0.0
1762802570.1889925,1,2,58451,58051,5012444,4976036,0,0,0,0,1763815.592469231,1753517.8331400708,1.763815592469231,1.7535178331400707,0.0,0.0
1762802570.1889925,1,3,58001,58483,4972262,5014656,0,0,0,0,1754686.9411198976,1760596.5417302556,1.7546869411198975,1.7605965417302556,0.0,0.0
1762802570.1889925,3,1,58483,58001,5014656,4972262,1,0,0,0,1760596.5417302556,1754686.9411198976,1.7605965417302556,1.7546869411198975,0.0,0.0
1762802570.1889925,3,2,58264,58215,4994826,4991682,1,0,0,0,1752620.9831829434,1755663.8669660545,1.7526209831829433,1.7556638669660545,0.0,0.0
1762802571.1898975,2,1,433,115904,38218,9938042,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802571.1898975,2,2,58051,58451,4976036,5012444,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802571.1898975,2,3,58215,58264,4991682,4994826,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802571.1898975,1,1,363,115944,31730,9942410,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802571.1898975,1,2,58451,58051,5012444,4976036,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802571.1898975,1,3,58001,58483,4972262,5014656,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802571.1898975,3,1,58483,58001,5014656,4972262,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802571.1898975,3,2,58264,58215,4994826,4991682,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802572.1889753,2,1,445,121015,39298,10375880,0,0,0,0,8647.975189216588,3505937.1860150113,0.008647975189216587,3.5059371860150113,0.0,0.0
1762802572.1889753,2,2,60616,61020,5195772,5232490,1,0,0,0,1759510.6260904593,1761992.9152651418,1.7595106260904594,1.7619929152651417,0.0,0.0
1762802572.1889753,2,3,60780,60830,5211434,5214662,0,0,0,0,1759638.7442414106,1760311.3645339054,1.7596387442414105,1.7603113645339055,0.0,0.0
1762802572.1889753,1,1,371,121061,32430,10380884,0,0,0,0,5605.169104121862,3511029.8825153275,0.005605169104121862,3.5110298825153277,0.0,0.0
1762802572.1889753,1,2,61020,60616,5232490,5195772,0,0,0,0,1761992.9152651418,1759510.6260904593,1.7619929152651417,1.7595106260904594,0.0,0.0
1762802572.1889753,1,3,60560,61049,5191446,5234488,0,0,0,0,1755090.5498826376,1760279.3349961676,1.7550905498826375,1.7602793349961676,0.0,0.0
1762802572.1889753,3,1,61049,60560,5234488,5191446,1,0,0,0,1760279.3349961676,1755090.5498826376,1.7602793349961676,1.7550905498826375,0.0,0.0
1762802572.1889753,3,2,60830,60780,5214662,5211434,1,0,0,0,1760311.3645339054,1759638.7442414106,1.7603113645339055,1.7596387442414105,0.0,0.0
1762802573.189906,2,1,445,121015,39298,10375880,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802573.189906,2,2,60616,61020,5195772,5232490,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802573.189906,2,3,60780,60830,5211434,5214662,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802573.189906,1,1,371,121061,32430,10380884,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802573.189906,1,2,61020,60616,5232490,5195772,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802573.189906,1,3,60560,61049,5191446,5234488,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802573.189906,3,1,61049,60560,5234488,5191446,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802573.189906,3,2,60830,60780,5214662,5211434,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802574.18992,2,1,454,126187,40096,10819056,0,0,0,0,6383.910199474866,3545358.128524403,0.006383910199474866,3.545358128524403,0.0,0.0
1762802574.18992,2,2,63203,63610,5417422,5454414,1,0,0,0,1773175.0572852183,1775367.026451454,1.7731750572852183,1.775367026451454,0.0,0.0
1762802574.18992,2,3,63369,63429,5433184,5437294,0,0,0,0,1773975.0460320197,1781030.9467788076,1.7739750460320196,1.7810309467788075,0.0,0.0
1762802574.18992,1,1,380,126234,33228,10824230,0,0,0,0,6383.910199474866,3546718.109393965,0.006383910199474866,3.546718109393965,0.0,0.0
1762802574.18992,1,2,63610,63203,5454414,5417422,0,0,0,0,1775367.026451454,1773175.0572852183,1.775367026451454,1.7731750572852183,0.0,0.0
1762802574.18992,1,3,63152,63653,5413558,5457618,0,0,0,0,1776871.0052954406,1785014.8907378784,1.7768710052954406,1.7850148907378784,0.0,0.0
1762802574.18992,3,1,63653,63152,5457618,5413558,1,0,0,0,1785014.8907378784,1776871.0052954406,1.7850148907378784,1.7768710052954406,0.0,0.0
1762802574.18992,3,2,63429,63369,5437294,5433184,1,0,0,0,1781030.9467788076,1773975.0460320197,1.7810309467788075,1.7739750460320196,0.0,0.0
1762802575.1899211,2,1,454,126187,40096,10819056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802575.1899211,2,2,63203,63610,5417422,5454414,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762802575.1899211,2,3,63369,63429,5433184,5437294,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
