ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762806525.4855688,1,1,431,147949,37686,12685922,0,0,0,0,5599.907876576547,3554085.532158442,0.005599907876576547,3.554085532158442,0.0,0.0
1762806525.4855688,1,2,74164,74427,6358060,6380684,0,0,0,0,1775538.7908209404,1781650.690274804,1.7755387908209403,1.781650690274804,0.0,0.0
1762806525.4855688,1,3,74353,74227,6374998,6362800,0,0,0,0,1782738.6723765389,1779154.7313355298,1.7827386723765388,1.7791547313355298,0.0,0.0
1762806525.4855688,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806525.4855688,3,1,74227,74353,6362800,6374998,1,0,0,0,1779154.7313355298,1782738.6723765389,1.7791547313355298,1.7827386723765388,0.0006730380939561179,0.0
1762806525.4855688,3,2,74701,73885,6404864,6333522,1,0,0,0,1788050.5849908914,1773970.8166154989,1.7880505849908914,1.7739708166154988,0.0006730109162370614,0.0
1762806526.4855697,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806526.4855697,2,1,481,147960,42586,12685724,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806526.4855697,2,2,74427,74164,6380684,6358060,1,0,0,0,0.0,0.0,0.0,0.0,0.0006729882698144571,0.0
1762806526.4855697,2,3,73885,74701,6333522,6404864,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806526.4855697,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806526.4855697,1,1,431,147949,37686,12685922,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806526.4855697,1,2,74164,74427,6358060,6380684,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806526.4855697,1,3,74353,74227,6374998,6362800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806526.4855697,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
